card_id,card_name,card_yomi,culture,cost,card_type,power,power_disp,power_attacker,mana,rare,race,race_text,body_text,flavor_text,illustrator,voice_actor,series_title,create_disp,break_disp,super_dimensional_spell_text,super_dimensional_spell_related_cards,psychic_creature_related_cards,twinpact_related_cards,related_cards,final_forbidden_field_css,name,civilization,keyword,nd_legal,text,tags,source,source_url
265400,時空の凶兵ブラック・ガンヴィート,じくうのきょうへいブラック・ガンヴィート,闇,7,サイキック・クリーチャー,,5000,,1,PS,デーモン・コマンド,デーモン・コマンド,"■バトルゾーンに出た時、相手のタップされているクリーチャー1体を破壊する。
■覚醒：相手のターンの終了時、相手の手札が1枚もなければ、このクリーチャーを《凶刀の覚醒者ダークネス・ガンヴィート》のほうに裏返す。",戌亥どこ？　戌亥ここ！――戌亥とこ,KISUKE,戌亥とこ,プライズ,-,-,,,"265400,265500",,,,時空の凶兵ブラック・ガンヴィート,闇,覚醒,1,"■バトルゾーンに出た時、相手のタップされているクリーチャー1体を破壊する。
■覚醒：相手のターンの終了時、相手の手札が1枚もなければ、このクリーチャーを《凶刀の覚醒者ダークネス・ガンヴィート》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
265700,時空の喧嘩屋キル,じくうのけんかやキル,火,2,サイキック・クリーチャー,,1000,,1,PS,ヒューマノイド,ヒューマノイド,"■相手のターン中、相手の呪文または相手のクリーチャーの能力によって、自分のサイキック・クリーチャーが手札に戻される時、かわりにバトルゾーンにとどまる。
■覚醒：自分のターン開始時、自分のパワー6000以上のクリーチャーがあれば、このクリーチャーを《巨人の覚醒者セツダン》のほうに裏返す。",お待たせ、待った？――アンジュ・カトリーナ,Ishibashi Yosuke,アンジュ・カトリーナ,プライズ,-,-,,,"265700,265800",,,,時空の喧嘩屋キル,火,覚醒,1,"■相手のターン中、相手の呪文または相手のクリーチャーの能力によって、自分のサイキック・クリーチャーが手札に戻される時、かわりにバトルゾーンにとどまる。
■覚醒：自分のターン開始時、自分のパワー6000以上のクリーチャーがあれば、このクリーチャーを《巨人の覚醒者セツダン》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
223200,時空の雷龍チャクラ,じくうのらいりゅうチャクラ,光,7,サイキック・クリーチャー,,5500,,,PS,アポロニア・ドラゴン,アポロニア・ドラゴン,"◇ブロッカー
■相手プレイヤーを攻撃できない。
■ホーリー・フィールド
　【HF】覚醒：自分のターン開始時、このクリーチャーを《雷電の覚醒者グレート・チャクラ》のほうに裏返す。",お姉さん、頑張っちゃうよー！―― 一花,Sansyu＆アートアンフ,夏谷美希,プライズ,-,-,,,"223100,223200",,,,時空の雷龍チャクラ,光,"ブロッカー,ホーリー・フィールド,覚醒",1,"◇ブロッカー
■相手プレイヤーを攻撃できない。
■ホーリー・フィールド
　【HF】覚醒：自分のターン開始時、このクリーチャーを《雷電の覚醒者グレート・チャクラ》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
223800,時空の尖塔ルナ・アレグル,じくうのせんとうルナ・アレグル,水,7,サイキック・クリーチャー,,5000,,,PS,サイバー・ムーン,サイバー・ムーン,"■自分のターン終了時、カードを1枚引き、その後、手札を1枚捨てる。
■覚醒：自分のターン開始時、自分の墓地に呪文が6枚以上あれば、自分の墓地からすべての呪文を山札に戻してシャッフルする。その後、このクリーチャーを《要塞の覚醒者ルナ・アレグリア》のほうに裏返す。",もう、迷わない――三玖,Daisuke Izuka＆アートアンフ,,プライズ,-,-,,,"223700,223800",,,,時空の尖塔ルナ・アレグル,水,覚醒,1,"■自分のターン終了時、カードを1枚引き、その後、手札を1枚捨てる。
■覚醒：自分のターン開始時、自分の墓地に呪文が6枚以上あれば、自分の墓地からすべての呪文を山札に戻してシャッフルする。その後、このクリーチャーを《要塞の覚醒者ルナ・アレグリア》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
223500,時空の賢者ランブル,じくうのけんじゃランブル,闇,7,サイキック・クリーチャー,,5000,,,PS,デーモン・コマンド,デーモン・コマンド,"■覚醒：自分のターン開始時、自分の山札の下から3枚を見て、その中から1枚を選ぶ。それが山札の一番下のカードと同じ名前のカードであれば、山札をシャッフルし、このクリーチャーを《恐気の覚醒者ランブル・レクター》のほうに裏返す。
■スレイヤー",あたしに任せておきなさい！――二乃,ittoku＆アートアンフ,秋山絵理,プライズ,-,-,,,"223400,223500",,,,時空の賢者ランブル,闇,"覚醒,スレイヤー",1,"■覚醒：自分のターン開始時、自分の山札の下から3枚を見て、その中から1枚を選ぶ。それが山札の一番下のカードと同じ名前のカードであれば、山札をシャッフルし、このクリーチャーを《恐気の覚醒者ランブル・レクター》のほうに裏返す。
■スレイヤー",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
224400,時空の火焔ボルシャック・ドラゴン,じくうのかえんボルシャック・ドラゴン,火,7,サイキック・クリーチャー,,6000,+,,PS,アーマード・ドラゴン,アーマード・ドラゴン,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",なりふりかまってられません！――五月,NINNIN＆アートアンフ,高橋伸也,プライズ,-,-,,,"224300,224400",,,,時空の火焔ボルシャック・ドラゴン,火,"W・ブレイカー,覚醒",1,"■攻撃中、自分の墓地にある火のカード1枚につきパワーを+1000する。
■W・ブレイカー
■覚醒：バトルに勝った時、このクリーチャーを《勝利の覚醒者ボルシャック・メビウス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
224100,時空の豪腕ジャパン,じくうのごうわんジャパン,自然,7,サイキック・クリーチャー,,8000,,,PS,ジャイアント,ジャイアント,"■覚醒：自分のターン開始時、自分の他のクリーチャーが3体以上あれば、このクリーチャーを《乱打の覚醒者ジャパニカ》のほうに裏返す。
■W・ブレイカー",ばーん！颯爽と登場です！――四葉,MURAYAMA RYOTA＆アートアンフ,岡井カツノリ,プライズ,-,-,,,"224000,224100",,,,時空の豪腕ジャパン,自然,"W・ブレイカー,覚醒",1,"■覚醒：自分のターン開始時、自分の他のクリーチャーが3体以上あれば、このクリーチャーを《乱打の覚醒者ジャパニカ》のほうに裏返す。
■W・ブレイカー",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
510120,真聖教会 エンドレス・ヘブン,しんせいきょうかい エンドレス・ヘブン,光,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分のクリーチャーが破壊された時、自分のシールドが9つ以下なら、自分の山札の上から1枚目をシールド化する。（自分の《真聖教会 エンドレス・ヘブン》のこの効果は、各ターン中1回のみ発動する）
■龍解：自分のターン終了時、自分のシールドが相手より多ければ、このドラグハートを《真・天命王 ネバーエンド》のほうに裏返す。",真なる正義が、光文明に新たな力をもたらす。,Ayane Ozawa,,龍魂超決戦,-,0,,,"510120,510220",,,landscape,真聖教会 エンドレス・ヘブン,光,"シールド化,龍解",0,"■自分のクリーチャーが破壊された時、自分のシールドが9つ以下なら、自分の山札の上から1枚目をシールド化する。（自分の《真聖教会 エンドレス・ヘブン》のこの効果は、各ターン中1回のみ発動する）
■龍解：自分のターン終了時、自分のシールドが相手より多ければ、このドラグハートを《真・天命王 ネバーエンド》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
510130,真聖教会 エンドレス・ヘブン,しんせいきょうかい エンドレス・ヘブン,光,5,ドラグハート・フォートレス,,-,,,PS,,,"■自分のクリーチャーが破壊された時、自分のシールドが9つ以下なら、自分の山札の上から1枚目をシールド化する。（自分の《真聖教会 エンドレス・ヘブン》のこの効果は、各ターン中1回のみ発動する）
■龍解：自分のターン終了時、自分のシールドが相手より多ければ、このドラグハートを《真・天命王 ネバーエンド》のほうに裏返す。",ネバーラストが真の正義を遂行する時、賛美歌が流れ、ここに真なる天命王が誕生した。,Yuukoo009,,龍魂超決戦,-,0,,,"510130,510230",,,landscape,真聖教会 エンドレス・ヘブン,光,"シールド化,龍解",0,"■自分のクリーチャーが破壊された時、自分のシールドが9つ以下なら、自分の山札の上から1枚目をシールド化する。（自分の《真聖教会 エンドレス・ヘブン》のこの効果は、各ターン中1回のみ発動する）
■龍解：自分のターン終了時、自分のシールドが相手より多ければ、このドラグハートを《真・天命王 ネバーエンド》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
514520,極魔王殿 ウェルカム・ヘル,ごくまおうでん ウェルカム・ヘル,闇,5,ドラグハート・フォートレス,,-,,,PS,,,"■バトルゾーンに出た時、または自分のドラグナーが攻撃する時、自分の墓地から闇のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターン終了時、自分のクリーチャー4体を破壊してもよい。そうした場合、このドラグハートを《極・魔壊王 デスゴロス》のほうに裏返す。",魔壊王の力が、お前の罪を映し出す。,Ayane Ozawa,,龍魂超決戦,-,0,,,"514520,514620",,,landscape,極魔王殿 ウェルカム・ヘル,闇,龍解,0,"■バトルゾーンに出た時、または自分のドラグナーが攻撃する時、自分の墓地から闇のコスト5以下のクリーチャー1枚をバトルゾーンに出してもよい。
■龍解：自分のターン終了時、自分のクリーチャー4体を破壊してもよい。そうした場合、このドラグハートを《極・魔壊王 デスゴロス》のほうに裏返す。",,dmps_official_api,https://dmps.takaratomy.co.jp/api1.0/plays/search.json
