card_id,name,trigger,timing,source_zone,target_zone,target_scope,condition_signals,cost_signals,output_signals,restriction_breaks,repeatability,uncertainty,vulnerability,win_contribution,matchup_roles,earliest_turn,state_delta_json,created_at,updated_at
1974000,ゴリガン砕車 ゴルドーザ/ダイナマウス・スクラッパー,攻撃時,attack_phase,,graveyard,opponent;creature;power_limited,needs_board;needs_attack,low_cost,board_control;repeatable_action;attack_ready,timing_or_attack_restriction_break,every_turn,deterministic_or_text_unknown,creature_removal,damage_push;payoff,anti_aggro;anti_combo;anti_control,1,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 2, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 2, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1974120,ゴリガン砕車 ゴルドーザ/ダイナマウス・スクラッパー,攻撃時,attack_phase,,graveyard,opponent;creature;power_limited,needs_board;needs_attack,low_cost,board_control;repeatable_action;attack_ready,timing_or_attack_restriction_break,every_turn,deterministic_or_text_unknown,creature_removal,damage_push;payoff,anti_aggro;anti_combo;anti_control,1,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 2, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 2, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
197500,チェーン・デスマッチ,シールドトリガー,defensive_reactive,,,self;opponent;creature,needs_shield,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
197600,キリモミ・スラッシュ,常在,early,,,self;creature;all,needs_board,low_cost,attack_ready,timing_or_attack_restriction_break,single_use_or_static,deterministic_or_text_unknown,creature_removal,damage_push,,1,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 2, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1977000,DB“ファンク”C-軍,出た時,mid,hand;battle_zone,battle_zone,self;cost_limited,needs_hand;needs_board,mid_cost,board_plus,,single_use_or_static,deterministic_or_text_unknown,hand_disruption;creature_removal,,,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
197800,時空の魔陣オーフレイム,常在,mid,shield,graveyard,self;opponent;creature;cost_limited;power_limited;all,needs_shield,mid_cost,board_control,,single_use_or_static,deterministic_or_text_unknown,,,anti_aggro;anti_combo,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1978000,こたつむり,攻撃時,attack_phase,mana;battle_zone,battle_zone,self;opponent;creature;power_limited,needs_mana_zone;needs_board;needs_attack;needs_count_condition,low_cost,board_plus,,on_attack,deterministic_or_text_unknown,creature_removal,,anti_aggro,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": -2, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 1, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
197900,超合金マッハ・ホウオウ,使用時,mid,,,evolution,needs_evolution_base,mid_cost,,,single_use_or_static,deterministic_or_text_unknown,,,,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1979000,アーチャー・チュリス/ボルカニック・アロー,シールドトリガー,defensive_reactive,graveyard;shield,graveyard,self;opponent;creature;power_limited,needs_graveyard;needs_shield,low_cost;additional_resource_cost,graveyard_plus;board_control;attack_ready,timing_or_attack_restriction_break,single_use_or_static,deterministic_or_text_unknown,graveyard_or_stack_hate,damage_push,anti_aggro;anti_combo,1,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 2, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
19800,バルキリー・ドラゴン,出た時,late,deck;hand;battle_zone,hand;battle_zone,self,needs_mana;needs_board,high_cost,board_plus;search,,single_use_or_static,deterministic_or_text_unknown,creature_removal,payoff,,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198000,オリジナルグレンオー,出た時,mid,mana;battle_zone,graveyard;battle_zone,self;opponent;creature,needs_board,mid_cost,board_control,,single_use_or_static,deterministic_or_text_unknown,creature_removal,,anti_aggro;anti_combo,6,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198100,ピアラ・ハート,出た時,defensive_reactive,battle_zone,graveyard;battle_zone,opponent;creature;power_limited,needs_board;needs_shield,low_cost,board_control,,single_use_or_static,deterministic_or_text_unknown,creature_removal,,anti_aggro;anti_combo,3,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198200,翔天幻獣レイヴン,使用時,early,graveyard,graveyard,creature;evolution,needs_graveyard;needs_evolution_base;needs_evolution_stack,low_cost,graveyard_plus;evolution_stack_manipulation,,single_use_or_static,deterministic_or_text_unknown,graveyard_or_stack_hate,,anti_control,2,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 1, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1982000,メガブースト・チュリス/「ぶっ飛び特攻ッス！」,攻撃時,attack_phase,deck;hand;battle_zone,hand;battle_zone,self;creature;cost_limited;all,needs_hand;needs_board;needs_attack;needs_evolution_stack,low_cost,hand_plus;graveyard_plus;board_plus;attack_ready;evolution_stack_manipulation;creature_deploy,timing_or_attack_restriction_break,on_attack,topdeck_dependent,graveyard_or_stack_hate;hand_disruption;creature_removal,damage_push;payoff,anti_control,1,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 3, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 1, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 1, ""shield"": 0, ""stability"": 1, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198300,超次元オーフレイム・ホール,常在,mid,battle_zone;extra_deck,battle_zone,self;creature;cost_limited,needs_board,mid_cost,board_plus;external_zone_access;creature_deploy,zone_bypass,single_use_or_static,deterministic_or_text_unknown,creature_removal,,,4,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 2}",2026-07-09T11:03:22,2026-07-09T11:03:22
198500,時空の豪腕ジャパン,ターン開始時,late,,,self;creature,needs_mana;needs_board;needs_count_condition,high_cost,,,single_use_or_static,deterministic_or_text_unknown,creature_removal,payoff,,7,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 0, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 0, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1985000,龍装者 バルチュリス,攻撃時,attack_phase,hand;battle_zone,battle_zone,self;creature,needs_hand;needs_board;needs_attack,mid_cost,board_plus;attack_ready;creature_deploy,timing_or_attack_restriction_break,on_attack,optional,hand_disruption;creature_removal,damage_push,,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 3, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198600,超神龍バリアント・バデス,使用時,late,mana,mana;graveyard,creature;evolution;power_limited,needs_mana;needs_mana_zone;needs_evolution_base,high_cost,mana_plus;board_control,replacement_or_immunity,single_use_or_static,deterministic_or_text_unknown,has_resilience,payoff,anti_aggro;anti_combo,8,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": -1, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 0, ""deck_out_prevention"": 0, ""defense"": 1, ""disruption"": 2, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 1, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 1, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
1986000,ど・真ん中太郎,常在,early,hand;battle_zone,battle_zone,self;opponent;creature;power_limited,needs_hand;needs_board,low_cost,board_plus;cost_bypass;creature_deploy,cost_bypass;replacement_or_immunity,single_use_or_static,deterministic_or_text_unknown,hand_disruption;creature_removal;has_resilience,,,3,"{""action_window"": 1, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 2, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 0, ""hand"": 0, ""lose_condition"": 0, ""mana"": 0, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 1, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 1, ""tempo"": 2, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 0}",2026-07-09T11:03:22,2026-07-09T11:03:22
198700,超次元フェアリー・ホール,常在,mid,deck;mana;battle_zone;extra_deck,mana;battle_zone,self;creature;cost_limited,needs_mana_zone;needs_board,mid_cost,mana_plus;graveyard_plus;board_plus;external_zone_access;creature_deploy,zone_bypass,single_use_or_static,topdeck_dependent,creature_removal,,,5,"{""action_window"": 0, ""alternate_win_progress"": 0, ""attack_permission"": 0, ""board"": 1, ""board_persistence"": 0, ""cast_permission"": 0, ""damage_pressure"": 1, ""deck_out_prevention"": 0, ""defense"": 0, ""disruption"": 0, ""effect_permission"": 0, ""graveyard"": 1, ""hand"": 0, ""lose_condition"": 0, ""mana"": 1, ""opponent_action_lock"": 0, ""opponent_deck_pressure"": 0, ""replacement_destroy"": 0, ""replacement_shield"": 0, ""resource_loop"": 0, ""shield"": 0, ""summon_permission"": 0, ""tempo"": 3, ""trigger_window"": 0, ""turn_count"": 0, ""win_progress"": 0, ""zone_change_permission"": 2}",2026-07-09T11:03:22,2026-07-09T11:03:22
